cat_id,job_id,title,date,brand,location,url,close
391,13224178928,"Senior Product Manager, Partner Journey – Disney Streaming",2021-08-25,Hulu,"New York, New York, United States / San Francisco, California, United States",https://jobs.disneycareers.com/job/new-york/senior-product-manager-partner-journey-disney-streaming/391/13224178928,-
391,13560672608,UX Engineer II,2021-08-30,Disney Media & Entertainment Distribution,"Burbank, California, United States / New York, New York, United States",https://jobs.disneycareers.com/job/burbank/ux-engineer-ii/391/13560672608,-
391,16234915008,2D Character Designer - Expression of Interest Marvel Animation,2021-10-12,Marvel Studios,"Burbank, California, United States",https://jobs.disneycareers.com/job/burbank/2d-character-designer-expression-of-interest-marvel-animation/391/16234915008,-
391,17617622720,Sr. (Data) Marketing Scientist,2021-11-04,The Walt Disney Studios,"Burbank, California, United States",https://jobs.disneycareers.com/job/burbank/sr-data-marketing-scientist/391/17617622720,-
391,20042573200,"Intern, Creative Design Related",2021-12-14,Shanghai Disney Resort,"Shanghai, Mainland China",https://jobs.disneycareers.com/job/shanghai/intern-creative-design-related/391/20042573200,2022-05-01
391,20429183952,Technical Analyst- Distribution Operations ( 2 pm-10 pm PST),2021-12-20,Disney Streaming,"San Francisco, California, United States / Santa Monica, California, United States",https://jobs.disneycareers.com/job/san-francisco/technical-analyst-distribution-operations-2-pm-10-pm-pst/391/20429183952,-
391,16360548592,Data Integration Engineer,2021-12-27,The Walt Disney Company (Corporate),"Orlando, Florida, United States / Lake Buena Vista, Florida, United States",https://jobs.disneycareers.com/job/orlando/data-integration-engineer/391/16360548592,-
391,20892574592,Senior Network Operator,2021-12-28,Disney Streaming,"New York, New York, United States",https://jobs.disneycareers.com/job/new-york/senior-network-operator/391/20892574592,-
391,21286977968,"Director, Product Management, Partner Growth",2022-01-04,Disney Streaming,"San Francisco, California, United States",https://jobs.disneycareers.com/job/san-francisco/director-product-management-partner-growth/391/21286977968,2022-05-07
391,21392955472,"Manager, Data Integration",2022-01-06,The Walt Disney Company (Corporate),"Orlando, Florida, United States / Lake Buena Vista, Florida, United States",https://jobs.disneycareers.com/job/orlando/manager-data-integration/391/21392955472,-
391,22166953472,"Associate Manager, Operating Participants",2022-01-22,Shanghai Disney Resort,"Shanghai, Mainland China",https://jobs.disneycareers.com/job/shanghai/associate-manager-operating-participants/391/22166953472,2022-05-09
391,17501995776,"Manager, HR Business Partner",2022-01-24,"Parks, Experiences and Products","Kissimmee, Florida, United States",https://jobs.disneycareers.com/job/kissimmee/manager-hr-business-partner/391/17501995776,-
391,23086003744,Electronic Technician (Sound Mechanic) - Full Time,2022-02-04,Disneyland Resort,"Anaheim, California, United States",https://jobs.disneycareers.com/job/anaheim/electronic-technician-sound-mechanic-full-time/391/23086003744,2022-05-01
391,5726106000,"Host/ Hostess, Front Desk (Part Time)",2022-02-06,Shanghai Disney Resort,"Shanghai, Mainland China",https://jobs.disneycareers.com/job/shanghai/host-hostess-front-desk-part-time/391/5726106000,2022-05-09
391,23183053712,"Senior Researcher, Consumer Insight",2022-02-06,Shanghai Disney Resort,"Shanghai, Mainland China",https://jobs.disneycareers.com/job/shanghai/senior-researcher-consumer-insight/391/23183053712,2022-05-09
391,23333465824,Business Operations Manager,2022-02-08,The Walt Disney Studios,"Burbank, California, United States",https://jobs.disneycareers.com/job/burbank/business-operations-manager/391/23333465824,-
391,23870703344,"Director, Enterprise Architecture",2022-02-17,The Walt Disney Company (Corporate),"Celebration, Florida, United States",https://jobs.disneycareers.com/job/celebration/director-enterprise-architecture/391/23870703344,-
391,24062203024,"Senior Manager, Corporate Alliances Strategy",2022-02-21,The Walt Disney Company (Corporate),"Glendale, California, United States",https://jobs.disneycareers.com/job/glendale/senior-manager-corporate-alliances-strategy/391/24062203024,-
391,21407266064,Software Dev Lead,2022-02-22,Walt Disney Imagineering,"Glendale, California, United States",https://jobs.disneycareers.com/job/glendale/software-dev-lead/391/21407266064,2022-04-30
391,24124709104,"Sr Manager, Product Marketing, Combo+",2022-02-22,Disney Streaming,"New York, New York, United States",https://jobs.disneycareers.com/job/new-york/sr-manager-product-marketing-combo/391/24124709104,2022-04-27
391,24170652720,"Analyst, Income Tax",2022-02-23,The Walt Disney Company (Corporate),"Celebration, Florida, United States",https://jobs.disneycareers.com/job/celebration/analyst-income-tax/391/24170652720,2022-05-07
391,24184282736,"Sr. Product Manager I, Video Player",2022-02-23,Disney Streaming,"New York, New York, United States / San Francisco, California, United States",https://jobs.disneycareers.com/job/new-york/sr-product-manager-i-video-player/391/24184282736,-
391,24200527168,Control Software Dev Principal,2022-02-23,Walt Disney Imagineering,"Glendale, California, United States",https://jobs.disneycareers.com/job/glendale/control-software-dev-principal/391/24200527168,2022-04-27
391,24200527440,"Manager, Creative Marketing Brand Partnerships",2022-02-23,The Walt Disney Studios,"Burbank, California, United States",https://jobs.disneycareers.com/job/burbank/manager-creative-marketing-brand-partnerships/391/24200527440,2022-04-29
